movieId,imdbId,tmdbId,Average_rating,release_years,awards_won,bo_collection,duration
6207,266971,21801.0,4.0,1930,5,75971,110
6211,301978,14633.0,4.25,1989,7,88094,110
6212,305669,10678.0,2.642857142857143,1909,0,74567,69
6213,314353,9567.0,3.2857142857142856,1994,1,66651,120
6214,290673,979.0,3.9166666666666665,1939,9,52543,83
6215,298408,13819.0,3.8333333333333335,2016,5,56950,86
6216,161860,1591.0,3.7,1989,7,56745,74
6218,286499,455.0,3.3902439024390243,1963,8,72718,66
6219,269347,10632.0,2.75,1938,2,91583,68
6223,283003,12079.0,2.833333333333333,1998,9,75654,91
6225,55047,36362.0,3.0,1906,3,63800,120
6227,50659,18535.0,2.5,2001,6,63022,99
6228,35417,23159.0,3.25,1930,6,54713,80
6229,67893,27236.0,,1938,8,61411,65
6230,69765,42459.0,3.5,1942,7,56036,64
6231,47873,43261.0,3.5,1979,0,76548,105
6232,60182,15347.0,3.8333333333333335,2013,9,52340,98
6233,106466,44968.0,2.75,1950,3,89329,99
6234,75995,37258.0,3.0,1988,1,82781,88
6235,99776,8996.0,4.0,1918,7,95848,82
6237,47030,17729.0,3.6666666666666665,1994,7,53373,111
6238,99699,12157.0,2.833333333333333,1952,8,54986,93
6239,52948,11571.0,3.0,2016,4,68068,124
6240,102593,71142.0,3.0,1938,7,77658,119
6242,178868,2671.0,3.3461538461538463,1990,6,56645,75
6243,218553,9669.0,3.0,1904,2,58497,107
6244,96028,45129.0,4.25,2017,1,73750,62
6245,65054,42618.0,3.25,1900,1,63532,128
6247,66579,66027.0,4.0,1945,8,52014,89
6249,285462,9557.0,2.0,1981,8,86032,118
6250,285531,6171.0,2.333333333333333,1994,3,92008,89
6252,264150,11523.0,1.875,1940,4,93343,99
6254,28597,14675.0,4.1,1986,3,68669,70
6256,74287,57447.0,3.5,1960,1,87577,90
6257,61834,42695.0,1.5,1957,1,79433,66
6260,46247,29912.0,3.25,1999,2,80696,98
6261,105824,28881.0,4.0,1967,9,84216,63
6263,264395,10782.0,2.9,1989,2,86744,105
6264,298814,9341.0,2.5,1908,1,95039,100
6265,325537,9776.0,3.0,1943,1,93969,61
6266,286788,10735.0,4.5,2006,8,99531,98
6268,316188,25461.0,3.0,1964,0,81542,108
6269,334416,51927.0,4.142857142857143,1921,3,86358,105
6271,70460,1675.0,4.166666666666667,1909,7,67997,113
6273,42593,17057.0,4.833333333333333,2008,4,91817,85
6276,40946,40718.0,3.0,1945,5,80722,92
6279,281820,6016.0,4.0,1963,0,69711,96
6281,183649,1817.0,3.4107142857142856,1926,5,70018,69
6283,275277,11299.0,3.6875,1930,5,58022,109
6284,337996,17995.0,0.5,1983,2,56358,100
6286,311519,7294.0,4.125,1949,1,63860,61
6287,305224,9506.0,2.347826086956522,1905,8,92263,68
6290,251736,2662.0,2.75,1939,9,83407,60
6291,300140,12093.0,3.3,1908,1,63909,119
6294,245803,11817.0,2.875,1993,8,99330,120
6295,323572,24621.0,4.0,1937,4,62989,90
6296,310281,13370.0,3.523809523809524,1991,2,85501,106
6297,311289,8326.0,3.1875,1992,8,83076,98
6298,328099,13411.0,0.5,1967,5,83563,81
6299,301727,11516.0,3.6666666666666665,1963,6,74794,126
6300,236027,10180.0,2.0,1997,0,60912,119
6301,67800,994.0,3.0,1943,0,78290,119
6302,50177,66918.0,1.0,1928,6,89442,95
6303,66769,10514.0,3.333333333333333,1966,2,97976,118
6305,60390,1714.0,3.25,2014,4,85694,65
6306,327920,14308.0,4.0,2012,3,60833,100
6308,91396,9930.0,2.75,2012,6,77205,84
6314,108442,12661.0,2.25,1928,2,80874,123
6315,92214,29355.0,1.75,1991,6,79973,61
6316,78504,24961.0,3.2,1977,3,83527,96
6318,102411,31633.0,2.5,2000,4,57140,73
6322,310910,10743.0,2.833333333333333,1972,6,59790,101
6323,309698,2832.0,3.608695652173913,1923,9,71690,119
6327,342275,38868.0,4.0,1904,0,63026,121
6329,252684,15098.0,2.0,2019,8,63723,111
6331,334405,16636.0,3.875,1921,0,94210,68
6332,306841,18736.0,5.0,1964,6,74844,123
6333,290334,36658.0,3.617283950617284,1940,9,73610,89
6335,118926,20689.0,1.5,1965,4,78128,109
6337,285861,15394.0,3.8333333333333335,1911,0,75731,105
6338,317303,10708.0,2.25,1996,4,94832,104
6339,301414,22016.0,4.0,1993,3,74478,87
6341,308878,22958.0,3.5,1970,8,68137,101
6342,250067,15850.0,5.0,2011,1,58012,126
6344,237993,10989.0,3.5,1910,7,91248,67
6345,88915,1816.0,3.2,1963,9,73969,124
6348,86999,17464.0,2.0,1960,3,53221,76
6349,86998,15259.0,2.0,2009,8,78074,104
6350,92067,10515.0,4.068181818181818,1986,0,74173,94
6355,50631,43232.0,3.75,1975,1,69253,114
6356,50468,22201.0,3.5,1918,0,89869,128
6357,49314,11424.0,3.1666666666666665,1946,5,77686,114
6358,45963,34857.0,3.8333333333333335,1945,8,51931,90
6365,234215,604.0,3.268292682926829,1914,1,87997,97
6367,309530,10720.0,2.888888888888889,1996,6,99158,109
6368,281724,51230.0,4.5,1959,9,85811,90
6369,206762,23423.0,5.0,1944,0,92389,123
6370,283900,1555.0,3.8333333333333335,1949,0,89000,110
6373,315327,310.0,3.1,2003,1,50405,67
6375,304081,30055.0,4.75,1991,2,74413,118
6377,266543,12.0,3.80327868852459,1917,7,95631,114
6378,317740,9654.0,3.527272727272728,1943,8,80878,112
6379,295700,9902.0,2.75,2006,9,77306,62
6380,342172,2260.0,4.045454545454546,1991,6,68648,70
6383,322259,584.0,1.9166666666666667,2003,2,81840,115
6384,263671,39125.0,3.5,1917,0,84783,74
6385,298228,1088.0,3.704545454545455,1994,9,58004,106
6386,60748,5921.0,3.5,1996,7,59286,117
6387,101020,47423.0,4.0,1984,2,52546,112
6390,50972,43239.0,3.75,1942,4,62861,121
6395,69895,29425.0,2.6666666666666665,1973,3,59000,75
6400,307197,51391.0,3.25,1936,8,75915,119
6404,44000,43361.0,3.5,1977,9,73417,68
6405,43067,6646.0,4.5,1951,4,86545,84
6408,71143,147729.0,3.0,1987,8,90352,85
6410,74281,15462.0,3.0,1950,5,82629,126
6412,31225,43828.0,3.75,1938,5,79581,107
6413,79100,11145.0,3.5,1977,5,77573,129
6414,57093,32328.0,3.5,2010,3,70325,75
6415,93267,47715.0,1.5,2016,5,85719,68
6416,59358,29586.0,3.5,2008,5,62767,69
6419,100200,111815.0,4.5,1944,4,88424,99
6422,59711,21027.0,3.333333333333333,1959,0,56849,115
6423,105481,37264.0,3.75,1971,2,71619,72
6424,102603,11890.0,1.25,1964,3,90629,67
6425,120142,36807.0,1.0,1942,1,64521,69
6426,48055,18721.0,4.0,2000,0,57184,116
6427,66279,37662.0,4.0,1987,1,75290,99
6428,65134,11916.0,2.7,1906,7,67913,90
6429,43137,14551.0,3.5,1902,5,65568,115
6431,47860,51426.0,3.0,1917,5,88007,60
6432,56956,42986.0,3.5,1999,5,99076,85
6433,19760,26317.0,3.8333333333333335,1934,2,54311,68
6436,108330,8092.0,3.583333333333333,1950,5,87083,128
6440,101410,290.0,3.934782608695652,1935,7,69442,97
6442,103791,2470.0,3.5,1943,1,68852,93
6446,54757,30462.0,3.5,1960,8,84240,114
6447,60355,1403.0,4.5,1901,5,64040,119
6448,59183,10243.0,3.333333333333333,1900,8,60997,74
6449,53841,42541.0,4.0,2001,1,68044,113
6450,50490,37103.0,2.833333333333333,1903,0,81798,120
6452,51878,40085.0,3.9,1965,0,83390,128
6454,100211,2263.0,3.5,1918,6,52517,83
6458,60177,19728.0,3.0,1906,1,90845,76
6460,57427,3009.0,4.0,2012,3,63885,71
6461,54428,6643.0,4.4,1963,1,80662,108
6464,119215,14817.0,2.25,1927,6,90928,108
6465,76240,41426.0,4.5,1998,5,68622,125
6466,102456,41791.0,3.25,1936,2,53570,77
6467,39739,49842.0,4.0,2012,9,81787,77
6468,105483,41670.0,2.5,1942,3,93485,96
6470,65547,38765.0,3.0,1974,9,50285,88
6473,91164,36372.0,3.75,1959,1,63174,123
6474,117959,30529.0,2.0,1982,5,73284,106
6476,102900,2071.0,3.0,1923,2,93763,88
6477,36377,43516.0,3.333333333333333,1944,9,77401,64
6480,62362,32489.0,3.625,1993,7,87980,117
6482,329028,10152.0,1.25,1930,6,70222,129
6484,329717,11375.0,3.5,1999,4,66228,97
6493,318283,17813.0,3.25,1998,5,55111,71
6498,67458,35068.0,2.0,1974,0,85767,110
6502,289043,170.0,3.807692307692308,1941,4,88803,64
6503,305357,9471.0,2.020833333333333,2016,0,74999,105
6506,286635,9581.0,4.0,1936,9,84761,73
6509,71141,216.0,4.0,1951,3,81031,123
6513,31602,18569.0,3.0,1979,8,57702,83
6514,56415,113739.0,0.5,1986,6,54463,87
6515,29808,52758.0,,2006,6,77937,79
6516,48947,38171.0,4.0,1961,9,64723,106
6518,99587,18886.0,3.0,1995,1,62950,99
6521,79510,42176.0,2.5,1902,5,86879,64
6522,58324,39231.0,3.0,2003,6,52030,76
6525,93660,40634.0,2.833333333333333,1930,7,97245,108
6527,45125,33454.0,3.5,1938,9,95175,129
6528,66402,19753.0,3.5,1972,7,83830,69
6530,74811,11482.0,4.125,1987,9,88965,77
6531,107146,70912.0,1.0,1908,0,89178,81
6533,69495,6949.0,3.6,2018,0,64024,70
6534,286716,1927.0,2.375,2016,3,67157,84
6535,333780,10327.0,2.1666666666666665,1931,1,79434,65
6536,165982,14411.0,4.5,1992,6,94121,116
6537,181852,296.0,3.0,1921,0,88850,123
6538,324133,302.0,3.7,1987,2,60377,128
6539,325980,22.0,3.854609929078014,1995,1,78942,125
6541,311429,8698.0,2.85,1915,1,94461,67
6547,322659,32235.0,1.0,1924,6,90694,74
6548,172156,8961.0,3.1818181818181817,1988,5,82249,99
6550,274166,9486.0,2.5,1936,7,84281,119
6552,301199,3472.0,3.85,1952,2,91779,116
6559,110364,20726.0,4.0,1914,2,52090,109
6561,53084,12649.0,3.875,2012,1,57001,71
6562,57523,44916.0,3.5,1964,9,86994,87
6564,325703,1996.0,2.583333333333333,1990,2,84703,108
6565,329575,4464.0,3.82,1920,8,89856,69
6566,338459,12279.0,0.5,1948,6,94524,105
6568,342167,33339.0,2.75,2012,6,98299,80
6571,319769,54580.0,4.0,2008,2,96297,90
6579,55256,430.0,3.0,1993,0,56624,128
6582,89901,10553.0,3.1666666666666665,2014,4,76555,75
6584,61177,21449.0,2.833333333333333,1910,0,68416,90
6585,70915,4984.0,2.0,1956,3,83752,102
6586,328828,8273.0,3.0,1998,2,96281,95
6587,299930,8046.0,1.0,1964,6,92801,128
6591,318411,8094.0,3.8333333333333335,1950,5,88894,89
6592,314630,26195.0,2.6666666666666665,1985,5,98006,111
6593,322330,10330.0,2.4285714285714284,1983,8,88865,112
6595,257076,9257.0,2.45,1970,0,74565,89
6596,306734,9499.0,2.875,1966,4,80174,89
6598,308508,15292.0,5.0,2004,5,65960,74
6599,54599,12491.0,3.5,1980,0,64178,117
6600,107492,41660.0,1.0,1940,8,65317,107
6602,94793,27814.0,4.0,1969,1,53285,70
6603,39335,41206.0,3.0,1953,8,59234,112
6609,58715,24192.0,3.25,1936,0,81440,68
6611,45274,833.0,4.5,1907,6,77405,69
6612,103888,26755.0,4.1,1927,0,69897,67
6613,69946,42470.0,2.25,2001,7,71997,112
6615,329101,6466.0,2.1666666666666665,1981,5,97577,61
6617,316356,2055.0,3.8333333333333335,1961,3,82685,97
6618,286112,11770.0,3.6875,1908,6,64699,81
6620,305206,2771.0,3.647058823529412,2006,1,85526,115
6624,313911,10923.0,2.0,1965,2,79444,116
6628,87425,21989.0,3.0,1998,8,80909,67
6629,45888,18573.0,3.5,1927,5,73943,75
6630,51776,37451.0,4.0,1999,9,91858,100
6636,90103,8992.0,3.75,1947,6,82421,100
6638,86525,19053.0,3.125,1945,1,91589,120
6639,62467,11206.0,4.25,1993,9,62932,74
6641,216625,30970.0,3.6666666666666665,2003,6,76392,112
6643,46438,18148.0,4.25,1949,7,59985,63
6644,91830,54898.0,0.5,1909,9,83231,129
6645,66434,636.0,3.0,1923,9,70660,69
6646,62430,3055.0,3.333333333333333,1907,2,59325,110
6650,41546,11898.0,4.1,1964,0,51197,122
6658,78721,9051.0,2.4,1989,3,86160,84
6659,100814,9362.0,3.423076923076923,1992,3,62490,110
6662,57413,936.0,3.8333333333333335,1980,0,66881,128
6663,75066,12268.0,3.6875,1988,4,76835,91
6664,88944,10999.0,3.5,1951,6,89965,129
6665,79073,33521.0,3.5,1921,4,72730,109
6666,68361,4593.0,4.111111111111111,2000,8,63196,96
6669,44741,3782.0,4.75,1951,4,55371,77
6671,99040,2891.0,0.5,1984,5,79487,77
6676,104504,26246.0,3.0,1916,8,61562,85
6678,99731,20815.0,2.333333333333333,1915,3,60474,80
6679,308808,19433.0,3.5,1956,1,70827,118
6683,116308,513.0,,1974,4,65541,64
6684,67445,6619.0,2.5,1959,9,97502,74
6686,288045,10610.0,2.1666666666666665,2016,5,94037,121
6690,284491,38874.0,3.5,1978,0,61777,62
6695,301470,11351.0,1.5,2015,1,51871,118
6703,304711,9616.0,3.5,1900,9,75847,70
6706,260414,31094.0,2.0,1939,6,55684,118
6707,303816,11547.0,2.5,2014,2,70262,75
6708,325805,7270.0,3.75,1987,6,56810,117
6709,285823,1428.0,3.15,1983,4,68037,92
6710,246592,17906.0,3.333333333333333,1941,0,91239,104
6711,335266,153.0,3.8176470588235296,1974,5,55252,113
6713,291350,33320.0,3.8333333333333335,1922,9,65951,84
6718,89222,27590.0,4.0,1907,9,75923,104
6721,103285,10617.0,3.75,1917,1,78124,70
6722,105839,10618.0,3.75,1985,7,89667,100
6723,108592,10619.0,3.5,1951,4,92592,65
6724,70510,11293.0,3.9166666666666665,1977,6,90761,81
6725,78239,36759.0,5.0,1973,4,75500,88
6728,56632,53650.0,2.5,1906,6,83831,114
6730,77369,9584.0,3.5,2006,3,52475,67
6731,88993,8408.0,3.25,1916,5,64563,86
6732,64418,14030.0,4.25,2000,9,67360,113
6735,79826,16323.0,3.25,1957,6,73649,68
6739,42209,23325.0,2.5,1987,4,88394,66
6743,34928,23033.0,3.6,1953,0,74137,120
6744,89730,19064.0,3.25,1986,3,50138,98
6748,78908,28942.0,3.0,2015,7,80468,112
6751,331468,12767.0,0.5,1948,0,83783,87
6753,327137,13156.0,3.4,1980,2,88031,63
6754,320691,277.0,3.1904761904761907,1979,8,86500,90
6755,281686,9707.0,3.2777777777777777,1942,8,75897,75
6757,284034,24488.0,4.0,1906,5,91276,83
6760,310154,36791.0,3.5,1920,4,50782,104
6762,334754,17614.0,4.0,1979,0,50636,83
6763,266489,7288.0,2.1666666666666665,1956,1,88937,74
6764,327850,10159.0,3.25,2011,3,95465,65
6765,328589,10934.0,3.333333333333333,1954,2,94472,62
6768,309820,5653.0,3.75,1967,4,64211,101
6769,330602,321.0,5.0,1914,3,51346,115
6770,314412,20.0,4.25,1966,4,65377,103
6771,362511,18113.0,1.0,1958,4,95959,129
6772,318202,5168.0,2.5,1992,5,78096,66
6773,286244,9662.0,3.923076923076923,1946,6,50891,89
6774,86541,837.0,3.7857142857142856,2013,6,68855,110
6776,282674,19666.0,4.375,1930,1,50667,82
6777,55031,821.0,3.9444444444444446,1937,4,61116,61
6779,78199,37672.0,3.75,1913,0,88085,64
6780,103882,1358.0,4.25,1921,7,94984,113
6782,97728,11475.0,4.0,1902,8,60373,119
6783,31885,776.0,4.0,2012,7,87174,117
6785,47472,16563.0,3.2,1929,3,62782,68
6786,89424,11703.0,3.75,2010,3,83236,119
6787,74119,891.0,4.125,2012,7,99474,84
6788,109129,83714.0,2.25,2005,0,83162,96
6790,267287,10881.0,3.625,1992,2,77345,80
6791,92603,11832.0,3.8,1953,8,80728,124
6793,103786,11806.0,3.125,1907,3,88190,127
6794,106375,10438.0,2.1666666666666665,1908,7,59353,86
6796,101507,650.0,3.9814814814814814,1925,7,50470,124
6797,101516,10337.0,2.25,1970,8,56535,91
6798,74256,8446.0,3.0,1921,4,94752,103
6800,90859,9874.0,3.0,1922,3,90500,118
6803,87909,29161.0,4.0,1932,6,63110,117
6806,251433,49291.0,3.0,2003,0,71419,102
6807,85959,4543.0,4.054054054054054,1900,6,82328,114
6808,65207,11046.0,2.375,1900,2,82928,89
6810,102945,7442.0,2.333333333333333,1907,7,53246,118
6811,110759,14425.0,2.875,1950,3,61835,81
6812,100514,6723.0,2.5,1905,1,52643,122
6813,59221,13343.0,2.25,1918,0,62931,116
6814,87062,16969.0,3.0,2002,1,70525,87
6816,94138,13339.0,4.0,1984,6,85661,74
6818,91251,25237.0,4.25,1992,4,50485,118
6820,210070,9871.0,3.0,1998,0,95721,77
6822,106350,71940.0,3.0,1908,7,92704,96
6826,63591,20238.0,1.0,1988,6,88647,83
6827,110169,33783.0,2.5,1908,2,90168,68
6828,88318,163549.0,4.0,1901,7,94273,123
6829,104376,47898.0,4.0,2007,4,65141,80
6830,45205,19171.0,,1909,6,98549,94
6832,102768,11364.0,3.125,1914,2,90807,88
6835,82000,39916.0,4.0,2006,5,66947,106
6840,67217,32082.0,3.5,1902,8,75437,96
6850,104695,12772.0,3.1666666666666665,1928,5,56196,118
6851,104321,47866.0,3.5,2016,0,84755,79
6852,61809,18900.0,4.125,1938,3,98227,117
6856,35575,3087.0,3.5,1991,3,92666,108
6857,107692,14282.0,3.363636363636364,1979,7,88708,60
6858,56291,11502.0,3.25,1991,0,63704,111
6862,313443,2116.0,3.5,1963,6,50867,109
6863,332379,1584.0,3.5294117647058822,2014,4,62648,123
6864,380275,28236.0,3.75,1900,7,96673,67
6867,340377,2056.0,3.576923076923077,1949,2,80171,89
6868,335563,4997.0,3.8333333333333335,2016,1,90685,123
6869,340468,8439.0,4.125,1999,0,50326,94
6870,327056,322.0,3.619565217391304,1987,9,63272,97
6872,317676,11059.0,0.5,2011,8,59385,125
6873,138524,11775.0,3.107142857142857,2003,1,93857,81
6874,266697,24.0,3.81981981981982,1988,9,64404,66
6875,342300,54973.0,1.0,1908,8,77438,84
6877,339071,21059.0,4.0,1949,5,92430,60
6879,313542,11329.0,3.2,1902,5,82463,129
6880,324216,9373.0,2.6666666666666665,1947,1,91891,118
6881,311648,1550.0,3.55,1954,7,94158,99
6883,325055,28200.0,4.5,2006,0,59062,111
6884,312549,10629.0,4.0,1990,3,97507,75
6885,199626,10944.0,1.0,1957,6,73796,78
6887,316465,13920.0,3.0,1982,4,81210,115
6888,306047,4256.0,2.4166666666666665,1907,0,84729,73
6889,328880,10009.0,2.4,1978,5,71212,119
6890,363589,1807.0,3.35,1905,4,94355,93
6892,314676,30141.0,2.5,2015,7,75860,115
6893,64505,10536.0,3.357142857142857,2007,1,82867,104
6896,90015,42044.0,3.5,1968,8,81324,81
6898,313670,1376.0,4.0,1904,9,86806,114
6902,165832,20312.0,3.8333333333333335,2018,6,92107,116
6906,90151,64945.0,2.5,1949,9,86266,77
6909,325655,10389.0,3.75,1961,7,95285,95
6918,48956,897.0,5.0,1926,4,57732,78
6920,65531,11657.0,4.5,1994,9,84529,75
6927,308383,10922.0,3.25,1981,9,97561,66
6930,368745,51707.0,3.5,1907,6,64907,100
6932,323944,13537.0,3.75,1914,3,70527,72
6934,242653,605.0,3.037037037037037,1982,5,97271,72
6935,363510,33222.0,3.8333333333333335,1933,4,64789,118
6936,319343,10719.0,3.1666666666666665,1920,3,83755,123
6940,337961,1836.0,4.0,2011,1,68133,78
6942,314331,508.0,3.581818181818182,2003,7,89709,71
6944,101862,11846.0,3.136363636363636,2001,2,55226,115
6945,373175,50314.0,3.6666666666666665,1989,1,72636,121
6947,311113,8619.0,3.4558823529411766,1973,1,61001,94
6950,338188,12146.0,2.5,1994,4,90716,84
6951,312528,10588.0,2.333333333333333,1977,5,73538,121
6952,348836,4970.0,3.333333333333333,1975,7,58697,104
6953,315733,470.0,3.316666666666667,1975,6,54501,107
6954,338135,11042.0,4.25,1993,0,88453,114
6957,307987,10147.0,3.5,2014,1,91612,93
6958,338094,10756.0,2.5,1922,9,55627,71
6959,300556,9562.0,4.0,1949,2,79823,121
6961,104237,11012.0,3.25,1920,2,72052,84
6963,293088,30068.0,4.0,1910,9,86894,85
6964,88987,40913.0,3.5,2007,3,60589,99
6966,99365,9556.0,3.5,1939,7,95945,81
6970,50307,24203.0,3.5,1949,1,71757,71
6971,101829,9065.0,4.0,2016,2,78112,104
6974,99615,10168.0,4.1,1941,1,77041,98
6975,119167,10234.0,3.8,1969,0,90380,97
6977,102526,10952.0,3.25,1983,6,98088,115
6978,102943,14022.0,3.3,1957,1,62086,97
6979,86567,860.0,3.621212121212121,1950,0,95470,71
6981,48452,48035.0,2.5,1928,4,82137,89
6982,43686,5000.0,3.1666666666666665,2001,0,54700,129
6983,36969,22744.0,3.5,2018,5,52373,63
6985,19254,780.0,4.3,1905,2,60910,99
6986,16641,31510.0,4.1,1990,7,55406,79
6987,10323,234.0,4.0,1943,0,57290,90
6989,85615,8289.0,3.1666666666666665,1933,5,60119,108
6990,79240,11583.0,4.0,1914,5,79986,105
6991,87365,11002.0,3.5,1915,0,55364,76
6992,109951,6472.0,3.0,1982,2,92141,97
6993,91167,5143.0,3.8,1973,8,55961,98
6995,65832,5227.0,1.0,1986,3,62581,126
6996,102034,8010.0,2.2,1984,2,56685,119
6997,104427,10410.0,3.0,1945,9,87678,68
6999,104452,10407.0,3.5,1930,8,92216,73
7000,102070,9292.0,2.9,1996,2,52194,70
7001,77745,11850.0,3.5,1928,3,85518,128
7002,100151,48745.0,4.5,1950,1,68818,122
7003,102181,2297.0,3.0,1984,7,98296,80
7004,99938,951.0,2.8846153846153846,2013,1,71383,67
7005,102216,10804.0,1.5,1988,4,71019,109
7007,102266,9319.0,3.333333333333333,1975,4,76299,120
7008,70849,1643.0,2.9,2013,5,86711,77
7009,104756,2007.0,3.0,1961,1,67462,84
7010,101316,10995.0,3.75,1903,1,77059,82
7011,91495,8047.0,3.5,1931,8,86641,70
7012,100201,2612.0,2.0,2011,6,77882,79
7013,48424,3112.0,3.95,1930,2,87913,106
7016,93692,1825.0,1.0,1939,8,79974,80
7017,105104,10538.0,3.0,1939,8,99224,124
7018,100404,11092.0,3.0,2006,0,71846,117
7020,102721,14904.0,4.0,1992,1,91237,105
7022,266308,3176.0,3.769230769230769,1994,3,83594,75
7023,107156,9261.0,3.0,1932,6,87656,70
7024,73650,5336.0,4.0,1962,4,78794,83
7025,102443,23908.0,4.0,1990,9,78699,88
7026,94072,14671.0,2.0,1984,3,62337,80
7027,90022,11509.0,3.9,2006,0,56333,103
7028,100449,10729.0,4.0,1948,8,85445,103
7029,76590,29437.0,3.0,1941,7,51057,117
7034,150662,11634.0,3.7,1994,8,51222,80
7036,90142,11824.0,2.875,2001,7,81471,126
7038,210358,20067.0,3.6666666666666665,1960,9,59445,105
7040,90180,9846.0,3.5,1975,5,75784,109
7042,90563,11986.0,2.5,1966,1,77300,95
7043,56663,1626.0,4.25,1950,1,97858,127
7044,100935,483.0,3.4166666666666665,2007,4,66406,90
7045,100944,10166.0,3.5,2016,8,60977,106
7046,94332,6069.0,2.857142857142857,1924,9,68397,63
7048,119807,11676.0,4.0,1946,5,81736,77
7050,27630,28292.0,3.5,2018,4,56680,108
7051,59903,3681.0,4.0,1996,9,59530,74
7055,28333,20325.0,3.5,1946,4,82094,121
7056,22286,17687.0,3.875,1936,3,57935,85
7058,39566,41465.0,3.0,1983,6,50244,120
7059,37120,17641.0,3.5,2006,8,58677,102
7060,70239,12545.0,3.0625,1999,4,98850,81
7061,31210,27972.0,3.8333333333333335,1902,9,84350,90
7062,55798,898.0,3.5,1911,7,50798,65
7063,68182,2000.0,4.333333333333333,2012,0,58330,88
7064,38348,648.0,3.857142857142857,1955,8,85831,79
7065,4972,618.0,3.0,1979,5,95486,111
7067,59229,19120.0,3.0,1936,3,83303,124
7068,54632,4024.0,3.25,1992,4,89455,85
7069,67372,11316.0,4.25,1985,1,67271,71
7070,40724,3089.0,3.75,1968,9,88123,73
7071,72417,29845.0,3.25,1968,4,97132,127
7072,31971,995.0,4.0,1929,3,98109,62
7073,58586,1594.0,3.8,1965,8,66345,116
7074,15163,32318.0,4.5,1940,4,59177,83
7075,49096,11839.0,4.5,1944,7,91393,64
7076,62765,916.0,2.833333333333333,1987,3,59242,85
7078,30287,1976.0,3.5,1980,8,76875,89
7079,31455,31685.0,3.5,1907,3,97476,96
7080,24034,3062.0,3.5,1930,0,60361,120
7081,24166,34456.0,5.0,1990,7,90296,129
7082,56575,12708.0,4.0,1923,8,98913,85
7083,90110,42045.0,2.5,1969,3,65071,69
7084,69097,11610.0,3.625,2013,2,79162,108
7085,58571,4939.0,3.5,1914,1,76010,94
7086,30637,25016.0,3.0,1957,6,90188,87
7087,87892,15927.0,5.0,1991,6,55861,81
7088,53146,40423.0,4.25,1912,9,69958,89
7089,71129,7857.0,4.083333333333333,2009,8,57354,61
7090,299977,79.0,3.863636363636364,1956,5,52233,121
7091,23027,13912.0,4.111111111111111,1915,4,64643,109
7093,71524,987.0,0.5,1920,4,97344,91
7095,76327,37749.0,2.5,1974,4,80204,66
7096,307385,30140.0,4.0,2003,1,81614,113
7099,87544,81.0,4.1,1906,8,93260,96
7101,101745,11821.0,3.0,1903,9,76189,116
7102,92925,10023.0,2.375,1959,3,92569,66
7104,78723,11519.0,2.625,1974,6,63126,96
7107,77578,15659.0,3.333333333333333,1959,9,57299,102
7108,108656,18857.0,1.5,2017,6,88513,129
7110,140384,27425.0,3.0,1919,5,67638,78
7111,66319,38953.0,4.5,1924,5,81195,119
7115,73582,20126.0,3.75,1935,8,61531,113
7116,46911,827.0,4.7,1984,3,75101,66
7117,107387,11811.0,3.0,1906,0,73779,107
7121,41090,25431.0,3.75,1991,7,93191,101
7122,60908,17685.0,3.75,2010,1,88652,105
7123,102511,2742.0,3.75,1942,5,77527,63
7125,156096,51145.0,3.5,1940,5,78456,63
7126,74749,32040.0,4.5,1961,6,67582,109
7130,59084,24134.0,4.0,1972,5,70907,129
7131,53320,18904.0,3.5,1918,9,73068,73
7132,26778,37719.0,4.0,1908,0,79322,86
7135,54389,1818.0,3.625,2001,0,57329,122
7136,62695,255.0,4.25,1932,8,50310,124
7137,318374,10744.0,4.0,1985,5,74865,125
7139,298845,10511.0,3.852941176470588,2002,6,68073,103
